session_id,session_start_dt,session_finish_dt,username,ip_address,country,city,geo_point
1473,2024-04-09 06:35:01,2024-04-09 08:18:09,user471,192.168.119.156,United States,Hartford,"[41.7661,-72.6834]"
1474,2024-04-13 07:12:48,2024-04-13 11:54:27,user255,192.168.214.107,Australia,Canberra,"[-35.283,149.129]"
1475,2024-04-18 19:25:36,2024-04-18 20:30:01,user4,192.168.236.76,"Korea, South",Busan,"[35.0951,129.01]"
1476,2024-04-12 23:55:48,2024-04-13 02:22:07,user366,192.168.33.47,Italy,Rome,"[41.896,12.4833]"
1477,2024-04-13 05:55:05,2024-04-13 11:17:55,user47,192.168.185.43,Brazil,Teresina,"[-5.095,-42.78]"
1478,2024-04-05 03:21:36,2024-04-05 07:50:08,user7,192.168.203.18,Poland,Wrocław,"[51.1104,17.03]"
1479,2024-04-16 19:43:48,2024-04-17 03:28:54,user182,192.168.250.130,Russia,Kaluga,"[54.5204,36.27]"
1480,2024-04-17 14:44:33,2024-04-17 19:49:49,user328,192.168.4.57,Mexico,Tampico,"[22.3,-97.87]"
1481,2024-04-21 08:29:37,2024-04-21 09:36:21,user445,192.168.199.227,United Kingdom,Kingston upon Hull,"[53.7504,-0.33]"
1482,2024-06-01 06:30:30,2024-06-01 12:03:15,user89,192.168.230.207,Germany,Hannover,"[52.367,9.7167]"
1483,2024-04-11 20:32:53,2024-04-11 23:52:57,user140,192.168.219.105,Germany,Frankfurt,"[50.1,8.675]"
1484,2024-04-09 08:22:24,2024-04-09 08:47:29,user421,192.168.225.147,Brazil,Foz do Iguaçu,"[-25.5235,-54.53]"
1485,2024-06-09 09:20:39,2024-06-09 11:51:53,user25,192.168.189.181,Turkey,Batman,"[37.8904,41.14]"
1486,2024-06-07 06:23:18,2024-06-07 12:09:13,user5,192.168.125.80,Vietnam,Phan Thiết,"[10.9337,108.1001]"
1487,2024-06-06 18:54:25,2024-06-06 21:41:03,user496,192.168.236.130,Brazil,Santo André,"[-23.6528,-46.5278]"
1488,2024-04-16 23:05:07,2024-04-17 00:16:30,user459,192.168.247.237,Israel,Jerusalem,"[31.7784,35.2066]"
1489,2024-04-19 08:49:53,2024-04-19 12:35:31,user69,192.168.205.180,Russia,Samara,"[53.195,50.1513]"
1490,2024-06-01 00:04:43,2024-06-01 04:21:11,user87,192.168.168.244,Russia,Stavropol’,"[45.05,41.98]"
1491,2024-04-26 10:23:32,2024-04-26 10:56:32,user455,192.168.156.162,United States,Springfield,"[42.1155,-72.5395]"
1492,2024-04-10 17:03:06,2024-04-10 21:18:04,user342,192.168.237.36,Mexico,Mazatlán,"[23.2211,-106.42]"
1493,2024-04-09 19:15:51,2024-04-10 03:47:43,user395,192.168.186.68,United States,Honolulu,"[21.3294,-157.846]"
1494,2024-04-29 09:57:21,2024-04-29 16:49:38,user433,192.168.181.1,Venezuela,Los Teques,"[10.42,-67.02]"
1495,2024-04-28 12:09:56,2024-04-28 19:04:15,user54,192.168.224.249,Tunisia,Sfax,"[34.75,10.72]"
1496,2024-04-16 05:26:13,2024-04-16 09:58:03,user171,192.168.154.55,Turkey,Kocaeli,"[40.776,29.9306]"
1497,2024-04-08 07:49:18,2024-04-08 13:55:27,user180,192.168.174.227,"Korea, South",Yeosu,"[34.7368,127.7458]"
1498,2024-04-19 09:50:04,2024-04-19 14:19:18,user476,192.168.232.86,Brazil,Vitória da Conquista,"[-14.85,-40.84]"
1499,2024-04-28 04:56:59,2024-04-28 10:39:23,user442,192.168.137.197,Poland,Wrocław,"[51.1104,17.03]"
1500,2024-04-19 16:38:47,2024-04-19 17:32:48,user176,192.168.185.26,"Korea, South",Bucheon,"[37.4989,126.7831]"
1501,2024-04-25 18:16:13,2024-04-25 20:31:32,user287,192.168.174.184,Japan,Iwaki,"[37.0553,140.89]"
1502,2024-04-27 01:55:40,2024-04-27 07:52:14,user412,192.168.208.5,United Arab Emirates,Dubai,"[25.23,55.28]"
1503,2024-04-22 10:32:34,2024-04-22 16:59:34,user286,192.168.150.51,Russia,Stavropol’,"[45.05,41.98]"
1504,2024-04-19 10:55:41,2024-04-19 17:16:02,user219,192.168.97.231,Indonesia,Bukittinggi,"[-0.3031,100.3615]"
1505,2024-04-16 18:46:57,2024-04-16 19:29:44,user364,192.168.88.226,United Kingdom,Edinburgh,"[55.9483,-3.2191]"
1506,2024-06-01 08:47:27,2024-06-01 09:41:46,user307,192.168.77.202,Argentina,Corrientes,"[-27.49,-58.81]"
1507,2024-04-09 21:16:09,2024-04-10 05:09:36,user282,192.168.44.116,United States,Springfield,"[42.1155,-72.5395]"
1508,2024-04-20 10:15:20,2024-04-20 14:38:09,user195,192.168.148.107,Japan,Kanazawa,"[36.56,136.64]"
1509,2024-04-18 13:49:26,2024-04-18 14:30:21,user228,192.168.183.181,United States,Lexington,"[38.0423,-84.4587]"
1510,2024-04-15 16:53:27,2024-04-15 21:50:15,user391,192.168.107.10,Russia,Volgograd,"[48.71,44.5]"
1511,2024-04-22 08:31:52,2024-04-22 10:55:46,user299,192.168.48.237,United States,Salt Lake City,"[40.7774,-111.93]"
1512,2024-04-12 02:01:10,2024-04-12 10:29:02,user26,192.168.70.218,France,Paris,"[48.8667,2.3333]"
1513,2024-04-09 13:07:43,2024-04-09 14:56:38,user254,192.168.10.12,Russia,Chita,"[52.055,113.465]"
1514,2024-04-14 20:46:46,2024-04-15 02:34:57,user81,192.168.7.6,Brazil,Salvador,"[-12.97,-38.48]"
1515,2024-04-14 12:34:20,2024-04-14 21:10:09,user209,192.168.229.42,Nigeria,Ilorin,"[8.49,4.55]"
1516,2024-04-16 00:37:58,2024-04-16 08:26:39,user159,192.168.44.154,Canada,Oshawa,"[43.88,-78.85]"
1517,2024-04-15 16:14:12,2024-04-15 23:12:56,user40,192.168.218.215,Brazil,Londrina,"[-23.3,-51.18]"
1518,2024-04-14 16:15:40,2024-04-14 20:26:19,user254,192.168.10.12,Russia,Chita,"[52.055,113.465]"
1519,2024-04-20 18:10:28,2024-04-20 18:44:21,user33,192.168.103.1,Russia,Krasnodar,"[45.02,39]"
1520,2024-04-19 20:27:19,2024-04-20 04:45:44,user11,192.168.30.46,United States,Murrieta,"[33.572,-117.1909]"
1521,2024-04-30 12:53:22,2024-04-30 21:48:06,user246,192.168.72.193,Nigeria,Maiduguri,"[11.85,13.16]"
1522,2024-04-27 02:18:13,2024-04-27 03:37:00,user362,192.168.39.49,Ukraine,Mariupol’,"[47.0962,37.5562]"
1523,2024-04-27 09:30:59,2024-04-27 16:12:57,user447,192.168.126.167,United States,Providence,"[41.823,-71.4187]"
1524,2024-04-18 07:55:57,2024-04-18 08:18:49,user364,192.168.88.226,United Kingdom,Edinburgh,"[55.9483,-3.2191]"
1525,2024-06-03 21:23:48,2024-06-04 01:05:18,user373,192.168.104.15,Russia,Kursk,"[51.74,36.19]"
1526,2024-06-04 16:44:30,2024-06-04 18:51:46,user408,192.168.106.19,Germany,Karlsruhe,"[49,8.4]"
1527,2024-04-15 18:09:01,2024-04-16 01:44:47,user424,192.168.201.30,United States,New Orleans,"[30.0687,-89.9288]"
1528,2024-04-06 14:40:17,2024-04-06 16:52:24,user186,192.168.228.166,Indonesia,Pontianak,"[-0.03,109.32]"
1529,2024-04-20 13:37:44,2024-04-20 13:48:24,user498,192.168.77.78,United States,Riverside,"[33.9381,-117.3948]"
1530,2024-06-09 05:45:06,2024-06-09 06:43:52,user89,192.168.230.207,Germany,Hannover,"[52.367,9.7167]"
1531,2024-04-22 23:50:16,2024-04-23 05:02:11,user82,192.168.28.159,France,Lyon,"[45.77,4.83]"
1532,2024-04-24 00:37:39,2024-04-24 03:22:51,user101,192.168.68.196,United Arab Emirates,Dubai,"[25.23,55.28]"
1533,2024-04-21 00:09:35,2024-04-21 08:16:32,user67,192.168.173.102,Germany,Heidelberg,"[49.42,8.7]"
1534,2024-04-24 07:08:48,2024-04-24 11:01:15,user202,192.168.130.249,Belgium,Liège,"[50.63,5.58]"
1535,2024-04-12 02:50:59,2024-04-12 11:41:32,user48,192.168.101.212,Brazil,São José do Rio Prêto,"[-20.7996,-49.39]"
1536,2024-06-03 02:01:00,2024-06-03 08:37:17,user200,192.168.188.247,Brazil,Macapá,"[0.033,-51.05]"
1537,2024-04-10 21:02:16,2024-04-11 01:53:03,user352,192.168.169.71,United States,Worcester,"[42.2705,-71.8079]"
1538,2024-04-19 21:15:08,2024-04-20 03:47:11,user15,192.168.65.31,Belgium,Antwerp,"[51.2204,4.415]"
1539,2024-04-28 07:43:19,2024-04-28 15:55:39,user60,192.168.106.7,United States,Kissimmee,"[28.3042,-81.4164]"
1540,2024-04-29 07:17:05,2024-04-29 12:19:29,user308,192.168.36.31,France,Strasbourg,"[48.58,7.75]"
1541,2024-06-07 03:31:00,2024-06-07 07:33:19,user246,192.168.72.193,Nigeria,Maiduguri,"[11.85,13.16]"
1542,2024-04-10 01:16:25,2024-04-10 07:43:01,user49,192.168.152.73,Indonesia,Semarang,"[-6.9666,110.42]"
1543,2024-04-17 12:38:30,2024-04-17 21:01:33,user469,192.168.117.237,Russia,Arkhangel’sk,"[64.575,40.545]"
1544,2024-04-19 03:51:55,2024-04-19 08:22:05,user247,192.168.214.111,Mexico,Reynosa,"[26.08,-98.3]"
1545,2024-04-29 21:39:34,2024-04-30 03:48:20,user202,192.168.130.249,Belgium,Liège,"[50.63,5.58]"
1546,2024-04-08 21:48:35,2024-04-09 01:45:11,user74,192.168.231.120,Japan,Toyama,"[36.7,137.23]"
1547,2024-04-03 18:43:31,2024-04-04 01:00:20,user401,192.168.77.50,Germany,Berlin,"[52.5218,13.4015]"
1548,2024-04-04 11:54:30,2024-04-04 14:50:00,user333,192.168.232.58,Russia,Astrakhan’,"[46.3487,48.055]"
1549,2024-04-19 10:30:05,2024-04-19 10:47:37,user208,192.168.137.190,Brazil,Campinas,"[-22.9,-47.1]"
1550,2024-04-21 14:45:59,2024-04-21 22:32:00,user385,192.168.86.122,Mexico,Chihuahua,"[28.645,-106.085]"
1551,2024-06-06 06:46:47,2024-06-06 09:57:42,user2,192.168.198.44,Morocco,Ksar El Kebir,"[35.0204,-5.91]"
1552,2024-04-20 00:08:47,2024-04-20 07:15:11,user171,192.168.154.55,Turkey,Kocaeli,"[40.776,29.9306]"
1553,2024-04-16 02:55:43,2024-04-16 09:34:37,user218,192.168.108.26,Russia,Krasnodar,"[45.02,39]"
1554,2024-04-23 17:39:46,2024-04-23 19:58:27,user165,192.168.224.167,United States,Virginia Beach,"[36.7335,-76.0435]"
1555,2024-04-13 21:16:32,2024-04-14 05:43:01,user475,192.168.183.127,United States,San Diego,"[32.8312,-117.1225]"
1556,2024-06-09 14:28:27,2024-06-09 18:18:57,user390,192.168.93.20,United States,Fresno,"[36.7831,-119.7941]"
1557,2024-06-05 16:00:54,2024-06-06 00:27:32,user292,192.168.148.117,United States,San Antonio,"[29.4658,-98.5254]"
1558,2024-04-16 03:02:03,2024-04-16 08:47:30,user119,192.168.158.196,United States,Memphis,"[35.1046,-89.9773]"
1559,2024-04-17 17:26:34,2024-04-17 23:43:17,user27,192.168.107.63,Kazakhstan,Almaty,"[43.325,76.915]"
1560,2024-06-12 22:03:53,2024-06-12 22:30:58,user292,192.168.148.117,United States,San Antonio,"[29.4658,-98.5254]"
1561,2024-04-12 06:25:19,2024-04-12 06:56:54,user161,192.168.43.141,Mexico,Monterrey,"[25.67,-100.33]"
1562,2024-06-02 16:48:51,2024-06-02 20:46:57,user51,192.168.42.38,Indonesia,Makassar,"[-5.14,119.432]"
1563,2024-04-19 15:50:30,2024-04-19 18:31:42,user169,192.168.139.97,Mexico,Nuevo Laredo,"[27.5,-99.55]"
1564,2024-04-17 20:44:15,2024-04-17 23:39:08,user276,192.168.254.249,Belarus,Homyel’,"[52.43,31]"
1565,2024-06-10 04:48:16,2024-06-10 04:59:46,user343,192.168.50.165,France,Grenoble,"[45.1804,5.72]"
1566,2024-04-25 15:43:03,2024-04-25 16:15:19,user206,192.168.215.219,Brazil,Campos,"[-21.75,-41.32]"
1567,2024-04-28 03:11:09,2024-04-28 03:54:29,user167,192.168.221.18,Netherlands,Haarlem,"[52.3804,4.63]"
1568,2024-04-04 18:53:55,2024-04-05 02:14:05,user275,192.168.132.137,United Arab Emirates,Al ‘Ayn,"[24.2305,55.74]"
1569,2024-04-19 02:57:12,2024-04-19 04:45:55,user345,192.168.11.61,Brazil,São José dos Pinhais,"[-25.57,-49.18]"
1570,2024-04-14 08:13:05,2024-04-14 16:25:08,user376,192.168.97.187,United States,New Haven,"[41.3112,-72.9246]"
1571,2024-04-14 11:04:09,2024-04-14 18:06:46,user466,192.168.79.174,Japan,Ōsaka,"[34.75,135.4601]"
1572,2024-04-18 00:08:53,2024-04-18 04:40:26,user288,192.168.237.115,United States,Dallas,"[32.7936,-96.7662]"
1573,2024-06-05 14:08:03,2024-06-05 14:44:47,user308,192.168.36.31,France,Strasbourg,"[48.58,7.75]"
1574,2024-04-14 23:41:26,2024-04-15 00:42:34,user480,192.168.145.127,Germany,Bremen,"[53.08,8.8]"
1575,2024-04-25 05:14:18,2024-04-25 05:46:46,user253,192.168.31.74,Indonesia,Banjarmasin,"[-3.33,114.5801]"
1576,2024-06-01 07:15:11,2024-06-01 11:49:45,user415,192.168.139.130,Germany,Chemnitz,"[50.83,12.92]"
1577,2024-06-04 13:20:27,2024-06-04 20:12:56,user415,192.168.139.130,Germany,Chemnitz,"[50.83,12.92]"
1578,2024-04-13 13:39:14,2024-04-13 15:58:05,user365,192.168.239.10,Italy,Naples,"[40.84,14.245]"
1579,2024-04-12 10:34:13,2024-04-12 11:40:08,user472,192.168.67.39,Netherlands,Rotterdam,"[51.92,4.48]"
1580,2024-04-03 18:46:26,2024-04-04 00:55:00,user318,192.168.168.75,Nigeria,Lagos,"[6.4433,3.3915]"
1581,2024-04-20 19:35:07,2024-04-20 22:09:12,user461,192.168.222.43,"Korea, South",Seoul,"[37.5663,126.9997]"
1582,2024-04-08 08:44:14,2024-04-08 14:05:12,user7,192.168.203.18,Poland,Wrocław,"[51.1104,17.03]"
1583,2024-04-28 07:29:17,2024-04-28 13:07:42,user132,192.168.82.130,United States,Lancaster,"[34.6934,-118.1753]"
1584,2024-04-19 07:11:38,2024-04-19 09:34:49,user81,192.168.7.6,Brazil,Salvador,"[-12.97,-38.48]"
1585,2024-04-24 07:53:08,2024-04-24 08:09:06,user364,192.168.88.226,United Kingdom,Edinburgh,"[55.9483,-3.2191]"
1586,2024-04-29 02:50:26,2024-04-29 07:40:46,user153,192.168.203.247,Nigeria,Ogbomoso,"[8.13,4.24]"
1587,2024-04-19 02:59:35,2024-04-19 10:46:21,user65,192.168.136.186,Italy,Verona,"[45.4404,10.99]"
1588,2024-04-15 06:23:19,2024-04-15 08:18:46,user233,192.168.179.26,Brazil,Americana,"[-22.7499,-47.33]"
1589,2024-04-13 06:06:01,2024-04-13 10:35:17,user404,192.168.88.95,Brazil,Porto Velho,"[-8.75,-63.9]"
1590,2024-04-15 18:51:16,2024-04-15 21:54:22,user495,192.168.126.46,Indonesia,Mataram,"[-8.5795,116.135]"
1591,2024-04-20 23:18:32,2024-04-21 07:26:54,user251,192.168.8.55,United States,San Jose,"[37.3021,-121.8489]"
1592,2024-04-21 05:24:42,2024-04-21 06:07:35,user367,192.168.175.17,Germany,Augsburg,"[48.35,10.9]"
1593,2024-04-22 02:27:01,2024-04-22 07:55:07,user432,192.168.250.219,"Korea, South",Yeosu,"[34.7368,127.7458]"
1594,2024-04-16 09:43:23,2024-04-16 14:34:03,user485,192.168.65.215,Australia,Perth,"[-31.955,115.84]"
1595,2024-06-11 12:34:39,2024-06-11 18:58:46,user496,192.168.236.130,Brazil,Santo André,"[-23.6528,-46.5278]"
1596,2024-04-19 02:03:03,2024-04-19 08:14:38,user497,192.168.88.140,United Kingdom,Bradford,"[53.8,-1.75]"
1597,2024-04-28 04:40:28,2024-04-28 08:42:34,user70,192.168.185.118,United States,Aurora,"[39.7084,-104.7274]"
1598,2024-04-20 07:36:31,2024-04-20 14:27:12,user244,192.168.182.98,Russia,Orël,"[52.97,36.07]"
1599,2024-04-14 10:06:07,2024-04-14 11:20:57,user430,192.168.115.171,Brazil,Franca,"[-20.53,-47.39]"
1600,2024-04-18 16:14:27,2024-04-18 20:15:22,user233,192.168.179.26,Brazil,Americana,"[-22.7499,-47.33]"
1601,2024-04-24 18:57:35,2024-04-25 00:59:08,user133,192.168.57.14,Mexico,Chihuahua,"[28.645,-106.085]"
1602,2024-04-26 18:34:17,2024-04-26 21:22:39,user101,192.168.68.196,United Arab Emirates,Dubai,"[25.23,55.28]"
1603,2024-04-11 23:37:39,2024-04-12 05:56:50,user49,192.168.152.73,Indonesia,Semarang,"[-6.9666,110.42]"
1604,2024-04-27 09:06:29,2024-04-27 17:16:19,user244,192.168.182.98,Russia,Orël,"[52.97,36.07]"
1605,2024-05-01 17:11:32,2024-05-02 01:42:06,user132,192.168.82.130,United States,Lancaster,"[34.6934,-118.1753]"
1606,2024-06-01 21:35:41,2024-06-01 22:48:49,user425,192.168.27.212,Mexico,Monterrey,"[25.67,-100.33]"
1607,2024-04-06 19:29:49,2024-04-06 22:06:59,user162,192.168.113.104,United Kingdom,Bournemouth,"[50.73,-1.9]"
1608,2024-04-14 10:44:03,2024-04-14 13:27:44,user395,192.168.186.68,United States,Honolulu,"[21.3294,-157.846]"
1609,2024-04-15 22:06:20,2024-04-15 22:33:36,user85,192.168.24.178,Russia,Kazan’,"[55.7499,49.1263]"
1610,2024-06-01 07:54:31,2024-06-01 10:36:06,user467,192.168.178.81,Brazil,Foz do Iguaçu,"[-25.5235,-54.53]"
1611,2024-04-26 13:16:54,2024-04-26 20:02:09,user96,192.168.89.169,Italy,Genoa,"[44.41,8.93]"
1612,2024-04-15 22:08:50,2024-04-16 01:54:56,user3,192.168.191.162,Argentina,Santa Fe,"[-31.6239,-60.69]"
1613,2024-04-20 08:50:17,2024-04-20 09:47:46,user26,192.168.70.218,France,Paris,"[48.8667,2.3333]"
1614,2024-06-11 02:56:51,2024-06-11 03:08:25,user273,192.168.53.170,Brazil,Macapá,"[0.033,-51.05]"
1615,2024-04-16 09:49:17,2024-04-16 13:26:18,user152,192.168.41.229,United States,Madison,"[43.0827,-89.3923]"
1616,2024-04-07 05:12:27,2024-04-07 07:45:34,user227,192.168.223.199,Indonesia,Denpasar,"[-8.65,115.22]"
1617,2024-04-23 04:03:50,2024-04-23 12:35:21,user233,192.168.179.26,Brazil,Americana,"[-22.7499,-47.33]"
1618,2024-04-28 20:30:22,2024-04-28 23:15:46,user28,192.168.194.199,United States,Lexington,"[38.0423,-84.4587]"
1619,2024-04-18 07:29:06,2024-04-18 10:34:28,user486,192.168.16.134,France,Marseille,"[43.29,5.375]"
1620,2024-04-30 08:37:54,2024-04-30 10:17:41,user336,192.168.224.140,Mexico,San Luis Potosí,"[22.17,-101]"
1621,2024-04-25 10:57:25,2024-04-25 18:05:59,user328,192.168.4.57,Mexico,Tampico,"[22.3,-97.87]"
1622,2024-04-14 12:48:14,2024-04-14 16:56:48,user235,192.168.170.156,Morocco,Kenitra,"[34.2704,-6.58]"
1623,2024-05-01 12:24:22,2024-05-01 20:37:47,user455,192.168.156.162,United States,Springfield,"[42.1155,-72.5395]"
1624,2024-04-28 09:52:26,2024-04-28 12:08:31,user348,192.168.95.30,Brazil,Florianópolis,"[-27.58,-48.52]"
1625,2024-04-08 04:47:13,2024-04-08 12:59:08,user313,192.168.173.26,United States,Murrieta,"[33.572,-117.1909]"
1626,2024-04-25 09:06:03,2024-04-25 10:31:17,user462,192.168.240.46,Indonesia,Mataram,"[-8.5795,116.135]"
1627,2024-06-03 09:15:59,2024-06-03 12:09:55,user381,192.168.41.63,Kazakhstan,Pavlodar,"[52.3,76.95]"
1628,2024-04-18 02:46:45,2024-04-18 06:55:00,user411,192.168.78.193,United States,Tampa,"[27.9942,-82.4451]"
1629,2024-04-24 05:46:21,2024-04-24 08:15:42,user247,192.168.214.111,Mexico,Reynosa,"[26.08,-98.3]"
1630,2024-06-10 23:24:54,2024-06-11 00:13:18,user212,192.168.100.75,"Korea, South",Ulsan,"[35.5467,129.317]"
1631,2024-04-19 23:26:39,2024-04-20 05:40:53,user293,192.168.7.15,Japan,Nagano,"[36.65,138.17]"
1632,2024-04-09 09:38:30,2024-04-09 13:00:57,user137,192.168.38.165,Russia,Vladikavkaz,"[43.0504,44.67]"
1633,2024-04-23 16:07:40,2024-04-23 20:15:33,user24,192.168.137.13,Brazil,Brasília,"[-15.7833,-47.9161]"
1634,2024-04-08 07:41:39,2024-04-08 12:13:17,user355,192.168.102.196,United States,Des Moines,"[41.5725,-93.6105]"
1635,2024-06-18 14:16:19,2024-06-18 18:48:08,user273,192.168.53.170,Brazil,Macapá,"[0.033,-51.05]"
1636,2024-04-16 14:03:56,2024-04-16 15:06:04,user134,192.168.192.73,Canada,Vancouver,"[49.2734,-123.1216]"
1637,2024-06-02 01:43:13,2024-06-02 09:35:51,user442,192.168.137.197,Poland,Wrocław,"[51.1104,17.03]"
1638,2024-04-13 22:19:29,2024-04-14 04:27:01,user360,192.168.233.52,United States,Columbus,"[39.986,-82.9851]"
1639,2024-05-01 20:21:10,2024-05-02 04:02:38,user377,192.168.87.185,United States,Milwaukee,"[43.0642,-87.9673]"
1640,2024-06-01 17:54:31,2024-06-01 23:05:30,user157,192.168.86.146,United States,Queens,"[40.7498,-73.7976]"
1641,2024-04-24 13:55:53,2024-04-24 16:09:16,user469,192.168.117.237,Russia,Arkhangel’sk,"[64.575,40.545]"
1642,2024-04-19 10:03:30,2024-04-19 11:17:25,user95,192.168.130.215,Kazakhstan,Pavlodar,"[52.3,76.95]"
1643,2024-04-21 14:35:13,2024-04-21 21:21:42,user219,192.168.97.231,Indonesia,Bukittinggi,"[-0.3031,100.3615]"
1644,2024-04-20 21:37:10,2024-04-20 23:45:01,user160,192.168.27.123,Russia,Tambov,"[52.73,41.43]"
1645,2024-06-01 13:12:06,2024-06-01 18:35:27,user392,192.168.196.225,Italy,Naples,"[40.84,14.245]"
1646,2024-04-11 19:16:31,2024-04-12 03:38:57,user488,192.168.73.208,France,Bordeaux,"[44.85,-0.595]"
1647,2024-04-19 20:52:33,2024-04-20 03:03:16,user239,192.168.113.152,Turkey,Batman,"[37.8904,41.14]"
1648,2024-04-21 23:02:46,2024-04-22 02:47:49,user454,192.168.229.52,Brazil,Vitória da Conquista,"[-14.85,-40.84]"
1649,2024-06-04 06:31:51,2024-06-04 14:44:56,user434,192.168.45.43,Germany,Wiesbaden,"[50.0804,8.25]"
1650,2024-04-10 01:34:00,2024-04-10 05:50:44,user12,192.168.155.144,Egypt,Giza,"[30.01,31.19]"
1651,2024-04-20 04:00:17,2024-04-20 04:34:25,user387,192.168.141.205,Ukraine,Donets’k,"[48,37.83]"
1652,2024-06-25 08:23:53,2024-06-25 09:31:36,user273,192.168.53.170,Brazil,Macapá,"[0.033,-51.05]"
1653,2024-04-16 10:29:28,2024-04-16 18:07:16,user191,192.168.130.60,Italy,Florence,"[43.78,11.25]"
1654,2024-04-28 13:35:28,2024-04-28 20:09:48,user272,192.168.129.68,Brazil,Ribeirão Prêto,"[-21.17,-47.83]"
1655,2024-04-10 20:16:44,2024-04-10 20:41:38,user180,192.168.174.227,"Korea, South",Yeosu,"[34.7368,127.7458]"
1656,2024-04-23 19:35:40,2024-04-24 04:26:29,user379,192.168.171.76,Venezuela,Mérida,"[8.4,-71.13]"
1657,2024-04-24 03:12:37,2024-04-24 09:38:10,user117,192.168.213.235,Turkey,İzmir,"[38.4361,27.1518]"
1658,2024-04-15 14:44:19,2024-04-15 22:20:11,user220,192.168.213.152,Argentina,Santa Fe,"[-31.6239,-60.69]"
1659,2024-04-18 21:47:15,2024-04-18 23:29:13,user393,192.168.73.68,Russia,Tver’,"[56.86,35.89]"
1660,2024-06-06 23:53:23,2024-06-07 02:26:42,user425,192.168.27.212,Mexico,Monterrey,"[25.67,-100.33]"
1661,2024-04-20 19:10:07,2024-04-20 22:35:51,user411,192.168.78.193,United States,Tampa,"[27.9942,-82.4451]"
1662,2024-04-16 23:24:41,2024-04-17 01:33:34,user488,192.168.73.208,France,Bordeaux,"[44.85,-0.595]"
1663,2024-04-21 01:55:28,2024-04-21 09:22:35,user249,192.168.11.224,United States,Akron,"[41.0798,-81.5219]"
1664,2024-04-22 04:46:19,2024-04-22 10:06:12,user347,192.168.176.202,Nigeria,Port Harcourt,"[4.81,7.01]"
1665,2024-04-17 14:42:55,2024-04-17 15:09:12,user131,192.168.20.161,Argentina,Mendoza,"[-32.8833,-68.8166]"
1666,2024-05-01 13:48:12,2024-05-01 15:52:24,user474,192.168.151.225,Argentina,Córdoba,"[-31.4,-64.1823]"
1667,2024-04-08 05:28:59,2024-04-08 11:32:40,user41,192.168.112.62,Argentina,Mar del Plata,"[-38,-57.58]"
1668,2024-06-05 05:37:23,2024-06-05 12:44:25,user70,192.168.185.118,United States,Aurora,"[39.7084,-104.7274]"
1669,2024-06-04 18:52:05,2024-06-04 19:28:10,user22,192.168.191.119,United States,Brookhaven,"[40.8321,-72.9518]"
1670,2024-04-12 15:38:32,2024-04-12 20:39:52,user289,192.168.64.148,Canada,Windsor,"[42.3333,-83.0333]"
1671,2024-06-04 05:37:27,2024-06-04 09:43:54,user442,192.168.137.197,Poland,Wrocław,"[51.1104,17.03]"
1672,2024-04-13 00:45:40,2024-04-13 08:10:39,user420,192.168.13.111,United States,Cincinnati,"[39.1412,-84.506]"
1673,2024-04-22 04:08:08,2024-04-22 06:22:04,user464,192.168.20.213,Canada,Québec,"[46.84,-71.2456]"
1674,2024-04-20 21:45:47,2024-04-21 06:24:03,user183,192.168.235.63,Brazil,Caxias do Sul,"[-29.18,-51.17]"
1675,2024-04-20 03:33:15,2024-04-20 09:49:39,user257,192.168.24.168,United Arab Emirates,Sharjah,"[25.3714,55.4065]"
1676,2024-04-15 20:57:31,2024-04-16 01:15:08,user75,192.168.193.92,Brazil,Bauru,"[-22.33,-49.08]"
1677,2024-04-20 06:44:46,2024-04-20 08:02:08,user376,192.168.97.187,United States,New Haven,"[41.3112,-72.9246]"
1678,2024-04-23 16:39:00,2024-04-23 23:32:38,user43,192.168.229.212,Russia,Kaliningrad,"[54.7,20.4973]"
1679,2024-04-10 14:19:05,2024-04-10 20:31:48,user185,192.168.176.245,Russia,Kurgan,"[55.46,65.345]"
1680,2024-06-08 14:23:54,2024-06-08 17:26:41,user408,192.168.106.19,Germany,Karlsruhe,"[49,8.4]"
1681,2024-04-25 10:05:44,2024-04-25 15:55:56,user190,192.168.247.187,United States,Los Angeles,"[34.1139,-118.4068]"
1682,2024-04-11 08:36:57,2024-04-11 10:44:48,user419,192.168.132.54,Turkey,Trabzon,"[40.98,39.72]"
